id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude,categories_list,coordinates_list
oe8GEFE4QLFAKt87y7zcgA,very-fresh-noodles-new-york,Very Fresh Noodles,https://s3-media3.fl.yelpcdn.com/bphoto/62nOxnKOKR4LAuBkgNBy1Q/o.jpg,False,https://www.yelp.com/biz/very-fresh-noodles-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1020,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.74207, 'longitude': -74.00565}","['delivery', 'pickup']",$$,"{'address1': '409 W 15th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['409 W 15th St', 'New York, NY 10011']}",+13129655213,(312) 965-5213,375.8177115355276,40.74207,-74.00565,"['Taiwanese', 'Chinese', 'Noodles']","[40.74207, -74.00565]"
jnEv25Y2DosTq2sNnvmC9g,los-tacos-no-1-new-york,Los Tacos No.1,https://s3-media2.fl.yelpcdn.com/bphoto/FU44TYl3PzXsE06G4W5aog/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,3053,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7425547, 'longitude': -74.0060838}",[],$,"{'address1': '75 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}",,,389.634589749128,40.7425547,-74.0060838,['Tacos'],"[40.7425547, -74.0060838]"
L3REPLCvQpMapYPd_fkS-A,los-mariscos-new-york,Los Mariscos,https://s3-media1.fl.yelpcdn.com/bphoto/miAqlvuZ-SEdViMIAbHkeQ/o.jpg,False,https://www.yelp.com/biz/los-mariscos-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,610,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.74207, 'longitude': -74.00565}","['delivery', 'pickup']",$,"{'address1': '409 W 15th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['409 W 15th St', 'New York, NY 10011']}",+12129204986,(212) 920-4986,375.8177115355276,40.74207,-74.00565,"['Seafood', 'Tacos']","[40.74207, -74.00565]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['delivery', 'pickup']",$,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,1938.668982838214,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
pCfGgX0WxGASGM4-Yhr2Pw,hao-noodle-chelsea-new-york-7,Hao Noodle Chelsea,https://s3-media3.fl.yelpcdn.com/bphoto/bQouK6Zuq_onFQGLggTNNw/o.jpg,False,https://www.yelp.com/biz/hao-noodle-chelsea-new-york-7?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,416,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.7406999, 'longitude': -74.00436}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '343 W 14th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['343 W 14th St', 'New York, NY 10014']}",+16468820059,(646) 882-0059,390.4704234359923,40.7406999,-74.00435999999999,"['Chinese', 'Barbeque', 'Noodles']","[40.7406999, -74.00436]"
pb_ryc8FYHpUPV56eV2Eyg,brooklyn-bagel-and-coffee-company-new-york-2,Brooklyn Bagel & Coffee Company,https://s3-media2.fl.yelpcdn.com/bphoto/hUTrABJ4rEdz9YvjFTTWFA/o.jpg,False,https://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1468,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.746183, 'longitude': -73.997642}","['delivery', 'pickup']",$,"{'address1': '286 8th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['286 8th Ave', 'New York, NY 10001']}",+12129242824,(212) 924-2824,443.9636945349254,40.746183,-73.997642,"['Bagels', 'Breakfast & Brunch', 'Cafes']","[40.746183, -73.997642]"
pBNMZp_tKCAfRNx7-ybcHQ,calle-dao-chelsea-new-york,Calle Dao - Chelsea,https://s3-media2.fl.yelpcdn.com/bphoto/135HuozBP6evKZQGjH3wpg/o.jpg,False,https://www.yelp.com/biz/calle-dao-chelsea-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,667,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.74769301, 'longitude': -74.00350737}","['delivery', 'pickup']",$$,"{'address1': '461 W 23rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['461 W 23rd St', 'New York, NY 10011']}",+12124144104,(212) 414-4104,479.2695577050119,40.74769301,-74.00350737,"['Cuban', 'Chinese', 'Asian Fusion']","[40.74769301, -74.00350737]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['delivery', 'pickup']",$,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,607.3962665919574,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
j1S3NUrkB3BVT49n_e76NQ,best-bagel-and-coffee-new-york,Best Bagel & Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/9-8DVzhwfzFS5GUCq3O6NA/o.jpg,False,https://www.yelp.com/biz/best-bagel-and-coffee-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,3354,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.7522683, 'longitude': -73.9910861}","['delivery', 'pickup']",$,"{'address1': '225 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['225 W 35th St', 'New York, NY 10001']}",+12125644409,(212) 564-4409,475.453850445682,40.7522683,-73.99108609999999,"['Bagels', 'Coffee & Tea', 'Breakfast & Brunch']","[40.7522683, -73.9910861]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['pickup', 'delivery']",$,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,914.1480118134326,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
xMUZfoyzyJoTfZxrEZus4Q,moms-kitchen-and-bar-new-york,Mom's Kitchen & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/2em4dLRX21eieAsYXp_xUw/o.jpg,False,https://www.yelp.com/biz/moms-kitchen-and-bar-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,755,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.76247, 'longitude': -73.9901}","['pickup', 'delivery']",$$,"{'address1': '701 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['701 9th Ave', 'New York, NY 10019']}",+16466570080,(646) 657-0080,392.0622128499479,40.76247,-73.9901,"['Comfort Food', 'Breakfast & Brunch', 'Bars']","[40.76247, -73.9901]"
3eBV6HwWcdHzJW3sUH-2hw,ichiran-times-square-new-york-4,ICHIRAN - Times Square,https://s3-media1.fl.yelpcdn.com/bphoto/NRngLhl7lEPgTtnvPR6T8g/o.jpg,False,https://www.yelp.com/biz/ichiran-times-square-new-york-4?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,359,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 40.76004, 'longitude': -73.9833}","['delivery', 'pickup']",$$,"{'address1': '152 W 49th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['152 W 49th St', 'New York, NY 10019']}",+16469644294,(646) 964-4294,260.77981373741517,40.760040000000004,-73.9833,"['Ramen', 'Noodles', 'Soup']","[40.76004, -73.9833]"
EmJ7rfmv2y6lQZxgA8U__g,red-peony-chinese-cuisine-new-york-4,Red Peony Chinese Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/bD0jgTj0uJdBsd2vrN-JLQ/o.jpg,False,https://www.yelp.com/biz/red-peony-chinese-cuisine-new-york-4?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,314,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'cantonese', 'title': 'Cantonese'}]",4.5,"{'latitude': 40.76278, 'longitude': -73.97589}","['delivery', 'pickup']",$$,"{'address1': '24 W 56th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['24 W 56th St', 'New York, NY 10019']}",+12123808883,(212) 380-8883,552.2898701095692,40.76278,-73.97589,"['Shanghainese', 'Szechuan', 'Cantonese']","[40.76278, -73.97589]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['pickup', 'delivery']",$,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,227.36966755553615,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
xMUZfoyzyJoTfZxrEZus4Q,moms-kitchen-and-bar-new-york,Mom's Kitchen & Bar,https://s3-media3.fl.yelpcdn.com/bphoto/2em4dLRX21eieAsYXp_xUw/o.jpg,False,https://www.yelp.com/biz/moms-kitchen-and-bar-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,755,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.76247, 'longitude': -73.9901}","['pickup', 'delivery']",$$,"{'address1': '701 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['701 9th Ave', 'New York, NY 10019']}",+16466570080,(646) 657-0080,404.89522018244173,40.76247,-73.9901,"['Comfort Food', 'Breakfast & Brunch', 'Bars']","[40.76247, -73.9901]"
3eBV6HwWcdHzJW3sUH-2hw,ichiran-times-square-new-york-4,ICHIRAN - Times Square,https://s3-media1.fl.yelpcdn.com/bphoto/NRngLhl7lEPgTtnvPR6T8g/o.jpg,False,https://www.yelp.com/biz/ichiran-times-square-new-york-4?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,359,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,"{'latitude': 40.76004, 'longitude': -73.9833}","['pickup', 'delivery']",$$,"{'address1': '152 W 49th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['152 W 49th St', 'New York, NY 10019']}",+16469644294,(646) 964-4294,568.265711550606,40.760040000000004,-73.9833,"['Ramen', 'Noodles', 'Soup']","[40.76004, -73.9833]"
BxnrBKdLwdaEXyq97uxgKg,cascalote-latin-bistro-new-york,Cascalote Latin Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/YndWYxrM5dFcTOQP6aaZAw/o.jpg,False,https://www.yelp.com/biz/cascalote-latin-bistro-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,360,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.79271, 'longitude': -73.94069}","['delivery', 'pickup']",$$,"{'address1': '2126 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2126 2nd Ave', 'New York, NY 10029']}",+16463516574,(646) 351-6574,259.3973006787821,40.79271,-73.94069,"['Latin American', 'Mexican']","[40.79271, -73.94069]"
k3iUNUGsl-xpQ_EsOfTadA,ollin-restaurant-new-york,Ollin Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/oT0QG-QTY4z6CEA9EyoAIA/o.jpg,False,https://www.yelp.com/biz/ollin-restaurant-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,408,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.7912288, 'longitude': -73.9395386}","['delivery', 'pickup']",$$,"{'address1': '339 E 108th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['339 E 108th St', 'New York, NY 10029']}",+12128283644,(212) 828-3644,328.11798871888163,40.79122879999999,-73.93953859999999,['Mexican'],"[40.7912288, -73.9395386]"
87WfLan3_7K_OYPYd5zUIA,la-shuk-new-york,La Shuk,https://s3-media1.fl.yelpcdn.com/bphoto/ES3hTbBCrCzgdHqBd6Pffw/o.jpg,False,https://www.yelp.com/biz/la-shuk-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,370,"[{'alias': 'moroccan', 'title': 'Moroccan'}]",4.5,"{'latitude': 40.78863, 'longitude': -73.94875}","['delivery', 'pickup']",$$,"{'address1': '1569 Lexington Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1569 Lexington Ave', 'New York, NY 10029']}",+12122890089,(212) 289-0089,557.8768460136471,40.78863,-73.94875,['Moroccan'],"[40.78863, -73.94875]"
MtcgW0RCTm44PuA-HAq49g,santiagos-beer-garden-new-york,Santiago's Beer Garden,https://s3-media2.fl.yelpcdn.com/bphoto/bNEBjbsoftKl58-3b2aB4w/o.jpg,False,https://www.yelp.com/biz/santiagos-beer-garden-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,309,"[{'alias': 'dominican', 'title': 'Dominican'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 40.79849, 'longitude': -73.93382}","['pickup', 'restaurant_reservation', 'delivery']","{'address1': '2337 1st Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['2337 1st Ave', 'New York, NY 10035']}",+12129206165,(212) 920-6165,473.5001556279797,$$,40.79849,-73.93382,"['Dominican', 'Beer Gardens', 'Comfort Food']","[40.79849, -73.93382]"
BxnrBKdLwdaEXyq97uxgKg,cascalote-latin-bistro-new-york,Cascalote Latin Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/YndWYxrM5dFcTOQP6aaZAw/o.jpg,False,https://www.yelp.com/biz/cascalote-latin-bistro-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,360,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.79271, 'longitude': -73.94069}","['delivery', 'pickup']","{'address1': '2126 2nd Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['2126 2nd Ave', 'New York, NY 10029']}",+16463516574,(646) 351-6574,935.939761031814,$$,40.79271,-73.94069,"['Latin American', 'Mexican']","[40.79271, -73.94069]"
k3iUNUGsl-xpQ_EsOfTadA,ollin-restaurant-new-york,Ollin Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/oT0QG-QTY4z6CEA9EyoAIA/o.jpg,False,https://www.yelp.com/biz/ollin-restaurant-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,408,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.7912288, 'longitude': -73.9395386}","['delivery', 'pickup']","{'address1': '339 E 108th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['339 E 108th St', 'New York, NY 10029']}",+12128283644,(212) 828-3644,918.123295140591,$$,40.79122879999999,-73.93953859999999,['Mexican'],"[40.7912288, -73.9395386]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['pickup', 'delivery']","{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,2114.6104456024245,$,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
B3_K2kUVbYOU0VaLcj_LTw,thai-villa-new-york-2,Thai Villa,https://s3-media1.fl.yelpcdn.com/bphoto/oELHjgVFiisZdXpn91cd5A/o.jpg,False,https://www.yelp.com/biz/thai-villa-new-york-2?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,3500,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 40.73902, 'longitude': -73.99065}","['pickup', 'delivery']","{'address1': '5 E 19th St', 'address2': 'G Floor', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['5 E 19th St', 'G Floor', 'New York, NY 10003']}",+12128029999,(212) 802-9999,663.3936084047484,$$,40.739020000000004,-73.99065,"['Thai', 'Asian Fusion']","[40.73902, -73.99065]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['pickup', 'delivery']","{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,1606.102630932804,$,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
1aD88qNRb08LGBkl84GQTA,little-collins-new-york-3,Little Collins,https://s3-media2.fl.yelpcdn.com/bphoto/Y52xQoubzZS4Etd7LHPwIg/o.jpg,False,https://www.yelp.com/biz/little-collins-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,828,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.75233, 'longitude': -73.97353}","['delivery', 'pickup']",$$,"{'address1': '708 3rd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['708 3rd Ave', 'New York, NY 10022']}",+12123081969,(212) 308-1969,31.67109096031741,40.75233,-73.97353000000001,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']","[40.75233, -73.97353]"
SULHf6nGQ8sK0UpG1XU30w,los-tacos-no-1-new-york-3,Los Tacos No.1,https://s3-media4.fl.yelpcdn.com/bphoto/5wEe4FCwda16knmBHSsX0Q/o.jpg,False,https://www.yelp.com/biz/los-tacos-no-1-new-york-3?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,1843,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.7575067, 'longitude': -73.9877717}","['delivery', 'pickup']",$,"{'address1': '229 W 43rd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['229 W 43rd St', 'New York, NY 10036']}",+12125744696,(212) 574-4696,1338.7528101493883,40.7575067,-73.98777170000001,['Tacos'],"[40.7575067, -73.9877717]"
diz6_4TVSP6EdWEZCZ0Acg,kaoru-new-york,Kaoru,https://s3-media3.fl.yelpcdn.com/bphoto/2N5uZFepOyyo0-BycQHPLw/o.jpg,False,https://www.yelp.com/biz/kaoru-new-york?adjust_creative=Ew22WtqM03RGdHlepBFF7g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Ew22WtqM03RGdHlepBFF7g,366,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 40.75202, 'longitude': -73.96977}","['delivery', 'pickup']",$$,"{'address1': '306 E 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10017', 'country': 'US', 'state': 'NY', 'display_address': ['306 E 46th St', 'New York, NY 10017']}",+12128670874,(212) 867-0874,289.2701324209375,40.75202,-73.96977,['Japanese'],"[40.75202, -73.96977]"
